Alias,Grado
10768,1
12583,1
16657,1
5951,1
5614,1
6470,1
1932,1
1619,1
4986,1
940,1
4929,1
8433,1
16342,1
4968,1
6481,1
9104,1
16048,1
3484,1
14343,1
11410,1
12424,1
7865,1
16924,1
6499,1
11233,1
7126,1
15844,1
10114,1
5192,1
6386,1
7990,1
14967,1
13961,1
12228,1
624,1
1903,1
2961,1
16876,1
16131,1
9611,1
10253,1
5026,1
14859,1
4590,1
14424,1
12188,1
1059,1
5140,1
10867,1
11016,1
15835,1
5093,1
1248,1
15854,1
17169,1
1062,1
1471,1
5483,1
5949,1
7824,1
12542,1
6067,1
8011,1
11278,1
11560,1
5000,1
14731,1
15129,1
9689,1
3285,1
8213,1
9746,1
12613,1
14241,1
12514,1
1065,1
4998,1
3335,1
8705,1
11464,1
1571,1
4438,1
3718,1
9288,1
11826,1
8842,1
10387,1
14956,1
6394,1
8113,1
10231,1
7423,1
7805,1
13295,1
6609,1
7108,1
6431,1
4302,1
852,1
3975,1
6438,1
8073,1
9106,1
9894,1
3793,1
15750,1
11735,1
3852,1
11176,1
13021,1
11854,1
3743,1
2365,1
2858,1
5094,1
6166,1
7356,1
10293,1
10799,1
3442,1
5203,1
12446,1
3381,1
13767,1
837,1
15591,1
1884,1
8898,1
951,1
14874,1
16167,1
766,1
16363,1
11676,1
14472,1
17120,1
14467,1
3315,1
11245,1
7863,1
8504,1
10975,1
13315,1
8036,1
12882,1
2088,1
2361,1
9312,1
6905,1
10240,1
4653,1
13902,1
5291,1
3411,1
4729,1
7498,1
16086,1
3927,1
1137,1
6671,1
14992,1
6951,1
16117,1
8742,1
8340,1
11162,1
1911,1
5827,1
6811,1
7493,1
7962,1
15392,1
7131,1
4002,1
7479,1
1116,1
4724,1
14250,1
15800,1
916,1
2183,1
2770,1
5874,1
16036,1
2207,1
4716,1
9339,1
13375,1
4785,1
5169,1
5428,1
6913,1
3069,1
1354,1
7184,1
12389,1
1041,1
9422,1
2050,1
1124,1
2990,1
3014,1
12840,1
14452,1
16915,1
6390,1
12509,1
3971,1
3027,1
10207,1
13825,1
3649,1
5391,1
6704,1
8480,1
15867,1
12378,1
13991,1
236,1
14304,1
16567,1
604,1
5731,1
6082,1
6692,1
5768,1
8095,1
3981,1
13682,1
9267,1
12867,1
1846,1
7262,1
970,1
501,1
3797,1
383,1
1433,1
17055,1
3724,1
16317,1
10662,1
12864,1
10938,1
9750,1
4531,1
7500,1
2746,1
1217,1
12563,1
6723,1
10414,1
15055,1
12914,1
1702,1
12465,1
14910,1
13007,1
9731,1
15428,1
1117,1
3068,1
8187,1
14948,1
15255,1
12965,1
10076,1
10908,1
5179,1
8063,1
5579,1
13603,1
13772,1
9392,1
8212,1
14922,1
12129,1
14338,1
6329,1
14928,1
10644,1
17112,1
15738,1
9427,1
12414,1
862,1
13163,1
4252,1
7298,1
12455,1
17168,1
13986,1
17082,1
3740,1
7039,1
4844,1
14450,1
1335,1
11372,1
4922,1
7006,1
13267,1
5366,1
7839,1
4131,1
11185,1
13399,1
1456,1
11852,1
4981,1
13426,1
13732,1
6294,1
3201,1
3603,1
10083,1
17177,1
2126,1
16883,1
10201,1
3277,1
17077,1
4526,1
5482,1
11714,1
11697,1
8055,1
3437,1
3529,1
12484,1
12713,1
489,1
10193,1
16081,1
9522,1
12173,1
11137,1
17087,1
3545,1
4347,1
10856,1
138,1
2171,1
4867,1
4115,1
961,1
14425,1
12142,1
1014,1
10844,1
14216,1
353,1
14052,1
10601,1
3310,1
877,1
4348,1
6895,1
7056,1
8237,1
13626,1
16114,1
1182,1
6851,1
6243,1
17182,1
11146,1
13673,1
14440,1
10033,1
4265,1
5210,1
15701,1
10543,1
13252,1
16636,1
14137,1
11033,1
16377,1
2886,1
8321,1
12999,1
14764,1
8604,1
3028,1
15326,1
14796,1
7447,1
6318,1
2290,1
12029,1
13231,1
16954,1
15140,1
13762,1
6132,1
2200,1
14650,1
4512,1
8342,1
10874,1
5604,1
8535,1
9367,1
14441,1
13754,1
16393,1
8546,1
15702,1
7519,1
12112,1
16519,1
5200,1
9714,1
64,1
15051,1
14804,1
4442,1
6112,1
4717,1
9428,1
3936,1
193,1
16825,1
7199,1
11369,1
10055,1
9517,1
12859,1
15807,1
952,1
1382,1
17048,1
5792,1
5394,1
13839,1
17311,1
7705,1
8249,1
11262,1
9198,1
152,1
2782,1
3734,1
10721,1
12979,1
13820,1
11807,1
9386,1
14283,1
9326,1
7364,1
15972,1
3059,1
5002,1
6751,1
15621,1
5588,1
8007,1
16515,1
4949,1
942,1
3656,1
7928,1
5749,1
4314,1
16385,1
7984,1
9341,1
15974,1
3576,1
14828,1
4200,1
9656,1
6858,1
1228,1
3316,1
15399,1
14301,1
7744,1
3608,1
7666,1
9562,1
2791,1
8899,1
4474,1
3573,1
5816,1
13381,1
5138,1
15520,1
15706,1
2730,1
7467,1
11873,1
5516,1
11742,1
5673,1
3152,1
9290,1
5992,1
9159,1
7311,1
6836,1
15536,1
3434,1
15401,1
3744,1
10756,1
863,1
13721,1
16578,1
16631,1
5625,1
16714,1
16287,1
2679,1
3747,1
8866,1
16313,1
14116,1
13085,1
17115,1
16263,1
8121,1
10892,1
13494,1
16566,1
3520,1
16514,1
6985,1
5489,1
2375,1
10213,1
11939,1
14772,1
1415,1
11082,1
12971,1
10912,1
3815,1
9592,1
885,1
10015,1
16088,1
1257,1
15110,1
3894,1
6297,1
513,1
12028,1
256,1
6714,1
13395,1
2755,1
9775,1
10529,1
9682,1
3011,1
9207,1
5273,1
9334,1
10204,1
11199,1
14573,1
14686,1
3165,1
4542,1
1055,1
13864,1
2700,1
2925,1
15911,1
8581,1
3617,1
12340,1
12330,1
3535,1
4203,1
5696,1
408,1
3358,1
4484,1
9885,1
9973,1
5457,1
12981,1
15393,1
1959,1
16896,1
6315,1
6965,1
16637,1
3473,1
13505,1
14143,1
15793,1
4567,1
6843,1
16923,1
9636,1
13619,1
13740,1
16199,1
12953,1
8668,1
13088,1
12546,1
3698,1
10217,1
14555,1
6928,1
17318,1
11561,1
3709,1
12012,1
16676,1
516,1
16479,1
16813,1
4730,1
8725,1
13421,1
10147,1
5742,1
16665,1
1551,1
13081,1
16213,1
15888,1
13606,1
11982,1
13430,1
15982,1
12367,1
10309,1
11514,1
1981,1
12043,1
4784,1
8697,1
5982,1
16703,1
3150,1
1656,1
11851,1
1896,1
2883,1
8930,1
15769,1
17089,1
1644,1
11203,1
3574,1
5528,1
8276,1
8482,1
10320,1
3263,1
1005,1
15327,1
11677,1
14101,1
13380,1
15941,1
1369,1
11250,1
514,1
9961,1
3967,1
6334,1
11866,1
741,1
866,1
6332,1
4698,1
16715,1
4747,1
3494,1
11569,1
15159,1
3919,1
4661,1
6889,1
15106,1
11733,1
6214,1
4850,1
1954,1
3505,1
9478,1
17073,1
6385,1
2047,1
4820,1
11540,1
11547,1
878,1
1371,1
14300,1
9130,1
3100,1
6331,1
16270,1
4197,1
9078,1
4378,1
4215,1
46,1
14159,1
16640,1
10183,1
3691,1
9488,1
11638,1
13204,1
8947,1
688,1
15479,1
2644,1
15293,1
15923,1
14656,1
3126,1
5839,1
12398,1
15318,1
15708,1
13452,1
3840,1
5369,1
598,1
5564,1
4095,1
11615,1
13794,1
5890,1
11641,1
14430,1
4605,1
2186,1
4514,1
6260,1
9338,1
137,1
10287,1
8841,1
8594,1
11238,1
13190,1
14562,1
13733,1
12886,1
1866,1
8459,1
7440,1
16481,1
1922,1
5160,1
7768,1
11079,1
13822,1
288,1
9660,1
1019,1
12784,1
15063,1
14057,1
6979,1
9957,1
15162,1
15480,1
17244,1
8348,1
11759,1
7558,1
1544,1
3630,1
12941,1
7815,1
10842,1
5401,1
7512,1
10121,1
10891,1
14423,1
629,1
888,1
4311,1
2909,1
12088,1
9978,1
16563,1
16770,1
7633,1
12686,1
5303,1
8106,1
3477,1
13810,1
15000,1
2525,1
1459,1
17310,1
1937,1
15096,1
5810,1
3409,1
11579,1
14846,1
2936,1
14186,1
7433,1
13499,1
15230,1
15740,1
1681,1
2085,1
11259,1
5710,1
11792,1
11902,1
5336,1
14449,1
6879,1
11348,1
15539,1
3673,1
11346,1
12545,1
2539,1
5580,1
9538,1
4555,1
12591,1
15589,1
4321,1
11537,1
7764,1
16196,1
1022,1
7062,1
13424,1
3693,1
8790,1
12596,1
13060,1
4500,1
7978,1
1638,1
6659,1
14827,1
6396,1
3491,1
9184,1
3355,1
274,1
15850,1
8435,1
10404,1
12792,1
11571,1
15924,1
564,1
16917,1
12341,1
5491,1
13303,1
2078,1
10970,1
1875,1
12796,1
10477,1
8387,1
1413,1
3390,1
6478,1
10152,1
6595,1
12712,1
3341,1
15095,1
10123,1
178,1
10726,1
4238,1
15455,1
3641,1
14564,1
17298,1
1485,1
1737,1
8923,1
15559,1
14914,1
7409,1
12226,1
7036,1
3835,1
7625,1
16801,1
11001,1
13334,1
13224,1
15587,1
1494,1
9732,1
13275,1
15990,1
10549,1
16643,1
10315,1
10070,1
6922,1
12066,1
1822,1
17262,1
8551,1
13919,1
10905,1
3216,1
2982,1
5565,1
14287,1
9000,1
14891,1
15046,1
526,1
6986,1
7276,1
16408,1
11273,1
3944,1
9431,1
10694,1
11849,1
12347,1
15124,1
310,1
1053,1
6265,1
7823,1
11578,1
393,1
12555,1
5793,1
10753,1
623,1
14419,1
5780,1
11417,1
8519,1
10781,1
8675,1
3957,1
2995,1
14724,1
13014,1
8044,1
5035,1
11739,1
13413,1
12131,1
14358,1
3015,1
16756,1
2788,1
5158,1
1689,1
11960,1
14535,1
500,1
7543,1
8500,1
10832,1
14700,1
6900,1
5398,1
5928,1
303,1
16826,1
7524,1
10024,1
13346,1
559,1
4019,1
7599,1
2645,1
16586,1
4448,1
5062,1
9526,1
14592,1
17009,1
132,1
1163,1
4369,1
1931,1
12920,1
17279,1
13937,1
6295,1
7788,1
1721,1
6081,1
12829,1
15951,1
4464,1
2630,1
4282,1
14372,1
8090,1
8476,1
9615,1
13454,1
3372,1
12150,1
10331,1
14798,1
15058,1
11198,1
7776,1
4836,1
2981,1
11070,1
10165,1
10862,1
16794,1
5885,1
16890,1
636,1
15019,1
6023,1
6525,1
14519,1
12335,1
16860,1
12978,1
14563,1
14837,1
17319,1
205,1
5543,1
2340,1
14514,1
13161,1
3237,1
12803,1
13227,1
16250,1
3822,1
12937,1
6110,1
13833,1
8495,1
70,1
15431,1
2893,1
13750,1
3157,1
14060,1
6569,1
8076,1
10014,1
5709,1
6275,1
6635,1
8605,1
2498,1
8449,1
16685,1
6527,1
5170,1
131,1
13629,1
399,1
6479,1
15078,1
13350,1
8214,1
6459,1
3276,1
2264,1
378,1
9477,1
11074,1
4805,1
10078,1
16224,1
3340,1
5799,1
17191,1
15114,1
15749,1
4882,1
5800,1
6554,1
11505,1
11648,1
5671,1
12266,1
4023,1
5643,1
8528,1
8645,1
10037,1
7930,1
12942,1
13310,1
15884,1
8973,1
14415,1
3337,1
3495,1
11359,1
12500,1
14213,1
16155,1
7571,1
13775,1
4839,1
7219,1
12072,1
3761,1
11271,1
16214,1
16059,1
4989,1
16787,1
14965,1
9772,1
351,1
13316,1
12556,1
5427,1
15224,1
16539,1
7636,1
8751,1
14272,1
17293,1
14317,1
10067,1
11635,1
1573,1
13232,1
4755,1
12821,1
9975,1
8796,1
3282,1
16629,1
297,1
7546,1
8527,1
3581,1
16256,1
1645,1
5842,1
9418,1
13460,1
828,1
5024,1
14750,1
15538,1
16979,1
16151,1
9982,1
5715,1
13522,1
16083,1
851,1
2141,1
1726,1
14353,1
16089,1
16691,1
8805,1
6884,1
1712,1
2134,1
294,1
617,1
4194,1
4812,1
4930,1
10343,1
11509,1
15167,1
16201,1
9861,1
8412,1
3369,1
4199,1
4696,1
13520,1
1969,1
4491,1
7464,1
5187,1
3706,1
6321,1
13089,1
16274,1
8529,1
10117,1
1240,1
4389,1
11178,1
3399,1
13600,1
4353,1
7748,1
8336,1
6508,1
9412,1
12395,1
479,1
13900,1
3856,1
5675,1
5302,1
5018,1
504,1
16882,1
1495,1
3517,1
7640,1
1675,1
4746,1
8734,1
1634,1
16334,1
13598,1
16654,1
7992,1
2103,1
6919,1
10782,1
4910,1
14478,1
10438,1
13480,1
11752,1
13368,1
1051,1
4415,1
1526,1
12777,1
16487,1
11462,1
6095,1
15869,1
9810,1
4403,1
15112,1
10499,1
11443,1
14777,1
12363,1
12366,1
9993,1
5030,1
6860,1
12595,1
1614,1
5059,1
8219,1
792,1
12528,1
17069,1
2234,1
8046,1
9424,1
11702,1
12604,1
3732,1
3906,1
8257,1
11947,1
13157,1
16162,1
11426,1
3964,1
4719,1
9486,1
13705,1
8498,1
13722,1
11606,1
13444,1
5439,1
8262,1
958,1
1951,1
6118,1
7955,1
10175,1
12407,1
17248,1
2861,1
8178,1
4825,1
8330,1
2853,1
6869,1
4027,1
1386,1
12930,1
709,1
5326,1
13002,1
9419,1
223,1
6760,1
8852,1
9007,1
797,1
5593,1
8022,1
11113,1
16438,1
1458,1
4140,1
13744,1
718,1
7425,1
1350,1
6229,1
7687,1
16209,1
7731,1
6115,1
6171,1
6742,1
8126,1
3223,1
5256,1
10714,1
16529,1
16856,1
5909,1
7045,1
8937,1
1260,1
3078,1
12375,1
6973,1
5865,1
3386,1
7292,1
804,1
13192,1
14730,1
35,1
7384,1
8884,1
14276,1
10077,1
933,1
12110,1
7260,1
7011,1
270,1
10018,1
10573,1
17076,1
16455,1
4191,1
8599,1
15354,1
14998,1
706,1
674,1
1554,1
2442,1
11226,1
13152,1
13769,1
117,1
2235,1
12717,1
14037,1
8012,1
3485,1
17306,1
6400,1
13118,1
14070,1
5676,1
3828,1
6993,1
16623,1
15938,1
6145,1
4809,1
7352,1
367,1
3005,1
13531,1
9917,1
12146,1
9601,1
10138,1
3810,1
6660,1
5568,1
4914,1
4781,1
1714,1
8601,1
13463,1
13936,1
12080,1
14873,1
4351,1
10814,1
520,1
13561,1
13264,1
8468,1
12297,1
253,1
3053,1
10978,1
14028,1
11889,1
5244,1
16195,1
16888,1
2616,1
15434,1
5358,1
7443,1
12374,1
105,1
5436,1
3251,1
5322,1
16823,1
12491,1
13830,1
15433,1
15730,1
14136,1
16851,1
1200,1
2159,1
13604,1
827,1
15947,1
16799,1
15722,1
13982,1
13877,1
15136,1
11729,1
13780,1
9813,1
7389,1
3907,1
7557,1
12764,1
17263,1
5288,1
1509,1
1512,1
16618,1
2865,1
10695,1
12352,1
16110,1
13718,1
5627,1
4073,1
8655,1
15535,1
12762,1
14799,1
14693,1
12047,1
4359,1
13063,1
15604,1
6146,1
10544,1
6717,1
3025,1
13447,1
14617,1
13051,1
910,1
3503,1
6077,1
9202,1
10859,1
15206,1
14975,1
11935,1
9137,1
3487,1
12255,1
9216,1
14542,1
15279,1
9693,1
16955,1
15042,1
14340,1
6838,1
5620,1
7781,1
3663,1
15999,1
7590,1
2315,1
14288,1
8422,1
11413,1
6992,1
13378,1
6697,1
15648,1
5120,1
2049,1
4842,1
9858,1
14361,1
16449,1
281,1
12667,1
12217,1
10420,1
4376,1
6589,1
9051,1
16057,1
1978,1
2254,1
3988,1
8863,1
9780,1
13001,1
16971,1
17297,1
1392,1
11695,1
627,1
562,1
2372,1
14969,1
10710,1
13428,1
13988,1
825,1
11479,1
13282,1
12609,1
13906,1
14181,1
249,1
13585,1
5367,1
2457,1
8713,1
7157,1
2054,1
7707,1
3033,1
5032,1
1329,1
9948,1
15460,1
16568,1
9760,1
8158,1
5426,1
16836,1
334,1
7391,1
7241,1
11597,1
14541,1
4489,1
7785,1
11130,1
12975,1
14155,1
14835,1
7988,1
8989,1
5393,1
4513,1
5785,1
2280,1
1188,1
6552,1
9115,1
8327,1
17142,1
11236,1
10286,1
12264,1
1585,1
3821,1
1764,1
10915,1
12144,1
2437,1
7441,1
11928,1
9209,1
15954,1
819,1
5720,1
200,1
11993,1
12517,1
4047,1
3404,1
6064,1
16962,1
9668,1
2477,1
3521,1
17186,1
11760,1
1744,1
6649,1
11476,1
771,1
3657,1
8776,1
8640,1
3330,1
15584,1
1943,1
1974,1
13923,1
16672,1
11008,1
11478,1
13376,1
2504,1
4615,1
9655,1
10583,1
14026,1
15147,1
1537,1
4100,1
4148,1
9489,1
11379,1
10061,1
4655,1
14068,1
1384,1
13031,1
2107,1
3890,1
1445,1
7329,1
17057,1
2354,1
5880,1
8130,1
9980,1
3901,1
13873,1
9353,1
10598,1
15462,1
17213,1
1155,1
919,1
13199,1
7094,1
13823,1
5533,1
8341,1
11775,1
6995,1
16647,1
2508,1
12086,1
8940,1
7348,1
509,1
7088,1
3187,1
3137,1
5984,1
6174,1
4060,1
12627,1
13745,1
13240,1
5820,1
7361,1
14149,1
12680,1
17013,1
3162,1
7504,1
11144,1
1157,1
8934,1
1998,1
14583,1
13117,1
7574,1
2596,1
5944,1
6830,1
3071,1
9830,1
11691,1
16893,1
11,1
1357,1
7220,1
1631,1
8544,1
7851,1
17130,1
875,1
6255,1
11592,1
11043,1
8696,1
11135,1
1023,1
5106,1
7987,1
14552,1
13457,1
16371,1
13423,1
1743,1
4305,1
16267,1
10375,1
12430,1
16296,1
6197,1
8307,1
1073,1
6736,1
12761,1
17212,1
12896,1
17131,1
9712,1
1308,1
16852,1
432,1
12624,1
3896,1
11170,1
15905,1
2935,1
3471,1
9698,1
15391,1
9968,1
2518,1
9563,1
11334,1
13998,1
4288,1
13625,1
10941,1
2211,1
11842,1
16383,1
15962,1
10730,1
16016,1
3466,1
4700,1
7741,1
7476,1
1790,1
5380,1
1821,1
10388,1
3460,1
15573,1
4639,1
4667,1
4280,1
11689,1
1796,1
6159,1
9677,1
11703,1
15964,1
13568,1
1315,1
12897,1
10803,1
1687,1
7082,1
7837,1
6661,1
405,1
12492,1
10673,1
2003,1
343,1
1279,1
4925,1
16070,1
6605,1
6492,1
5013,1
13093,1
10330,1
4363,1
5424,1
5490,1
764,1
9281,1
10149,1
10290,1
2989,1
15640,1
16030,1
16898,1
1756,1
5561,1
16064,1
660,1
600,1
5390,1
7612,1
10363,1
1664,1
16278,1
5410,1
11599,1
10610,1
6052,1
2847,1
13876,1
16870,1
16695,1
10605,1
1064,1
2955,1
2581,1
2061,1
6242,1
1575,1
16717,1
10704,1
12623,1
9866,1
10040,1
11211,1
11099,1
16149,1
11789,1
12895,1
4821,1
5887,1
10023,1
6476,1
17133,1
1839,1
3966,1
15488,1
3780,1
14403,1
6228,1
7902,1
4701,1
16500,1
5226,1
6399,1
12628,1
13321,1
11876,1
7431,1
11492,1
12724,1
5786,1
14501,1
11600,1
531,1
4451,1
5109,1
7360,1
8289,1
8800,1
9598,1
3119,1
2349,1
1561,1
6468,1
1621,1
4099,1
7368,1
16646,1
11774,1
5650,1
10280,1
13078,1
8914,1
10564,1
4266,1
11828,1
16589,1
5773,1
6797,1
2612,1
11793,1
14121,1
903,1
11613,1
2342,1
15715,1
5555,1
5651,1
6208,1
11821,1
1467,1
9560,1
4748,1
7191,1
16867,1
6309,1
9226,1
1272,1
4209,1
8463,1
8501,1
4769,1
8329,1
13862,1
7202,1
24,1
9711,1
13685,1
691,1
14596,1
8318,1
8569,1
1213,1
2285,1
5623,1
4479,1
8747,1
15872,1
12754,1
6307,1
5974,1
3990,1
8549,1
10050,1
16884,1
11930,1
3464,1
4677,1
7641,1
10354,1
11183,1
15756,1
17033,1
5198,1
5111,1
8064,1
8362,1
12162,1
2724,1
15157,1
2279,1
9995,1
14261,1
17111,1
9068,1
14566,1
7963,1
13244,1
14365,1
4077,1
1461,1
10794,1
11686,1
3867,1
10429,1
8685,1
620,1
2959,1
6727,1
5201,1
7981,1
10094,1
14671,1
705,1
6512,1
9331,1
5101,1
8474,1
6940,1
14961,1
2672,1
1282,1
13797,1
779,1
6410,1
13504,1
13703,1
677,1
7858,1
8023,1
9902,1
3354,1
2916,1
11661,1
16873,1
329,1
6531,1
2079,1
13592,1
11194,1
122,1
2794,1
2289,1
10053,1
15363,1
16785,1
996,1
10344,1
7799,1
14598,1
12637,1
9039,1
12720,1
16969,1
1469,1
13083,1
15505,1
17000,1
9433,1
1650,1
2461,1
7645,1
5266,1
11587,1
11668,1
14285,1
2092,1
4236,1
13605,1
2166,1
375,1
11832,1
8110,1
8235,1
694,1
10594,1
2690,1
3469,1
7230,1
15629,1
10071,1
15768,1
8154,1
10552,1
13025,1
4797,1
7051,1
6541,1
7331,1
8060,1
3550,1
9889,1
6449,1
5478,1
12842,1
8575,1
10466,1
12786,1
15881,1
431,1
1475,1
1590,1
4600,1
9927,1
986,1
10870,1
6867,1
12026,1
16804,1
16571,1
7786,1
2130,1
3121,1
13612,1
16765,1
5787,1
16226,1
14286,1
14683,1
8963,1
9899,1
13246,1
15289,1
15979,1
7330,1
12564,1
5476,1
16338,1
10035,1
12032,1
726,1
2798,1
6804,1
16707,1
6172,1
3166,1
11403,1
4928,1
16978,1
1027,1
4815,1
102,1
14417,1
16960,1
8258,1
9777,1
15369,1
16731,1
75,1
3978,1
13211,1
9192,1
17091,1
16613,1
2153,1
15486,1
2407,1
13623,1
10600,1
6227,1
6436,1
11062,1
9508,1
15054,1
9484,1
7074,1
7144,1
7716,1
7595,1
7336,1
496,1
3662,1
13037,1
3097,1
15397,1
7327,1
10923,1
11766,1
3258,1
6066,1
4648,1
4889,1
7526,1
8953,1
12612,1
272,1
5249,1
2901,1
11955,1
9413,1
10303,1
830,1
3254,1
6597,1
5972,1
10335,1
4504,1
14188,1
11457,1
16200,1
16970,1
5407,1
2413,1
9909,1
11202,1
15317,1
15639,1
9503,1
548,1
9946,1
11374,1
15595,1
7965,1
14442,1
5571,1
9837,1
7290,1
10777,1
11494,1
763,1
16087,1
9663,1
7676,1
2358,1
2417,1
184,1
14027,1
8346,1
7421,1
13723,1
16622,1
5272,1
15427,1
7037,1
11596,1
1431,1
1081,1
16605,1
7227,1
11941,1
13092,1
14075,1
17238,1
4575,1
10206,1
17289,1
8579,1
5154,1
4126,1
7615,1
7883,1
8970,1
16159,1
17051,1
1802,1
1629,1
4993,1
5729,1
15467,1
5940,1
6957,1
15258,1
10691,1
6920,1
11878,1
14779,1
11642,1
1024,1
2694,1
3813,1
6048,1
10864,1
14710,1
15565,1
8618,1
6369,1
6412,1
10424,1
16711,1
5894,1
1947,1
5405,1
5587,1
13684,1
14063,1
17217,1
12940,1
11392,1
7229,1
293,1
6422,1
9268,1
9407,1
2792,1
182,1
5481,1
8828,1
14531,1
9967,1
15970,1
7249,1
3683,1
9550,1
10506,1
1780,1
4006,1
3667,1
7367,1
8797,1
16760,1
464,1
7997,1
16855,1
9283,1
2082,1
14757,1
2215,1
5962,1
9728,1
3622,1
12149,1
14797,1
2696,1
2952,1
17134,1
15852,1
17225,1
7581,1
9307,1
13135,1
13362,1
8555,1
16575,1
3171,1
11161,1
338,1
1859,1
1481,1
11111,1
3468,1
760,1
12240,1
13475,1
14822,1
14879,1
14995,1
15504,1
6810,1
11586,1
2994,1
4364,1
10244,1
10288,1
4749,1
3825,1
1501,1
10559,1
6113,1
12489,1
13386,1
476,1
7801,1
4498,1
12059,1
2257,1
2965,1
3925,1
7661,1
10251,1
9595,1
648,1
13055,1
6311,1
1489,1
16219,1
11542,1
12342,1
4846,1
11119,1
12598,1
15292,1
3921,1
4926,1
6794,1
8394,1
9223,1
15889,1
1050,1
1534,1
9251,1
9337,1
15909,1
1256,1
8867,1
9003,1
4903,1
9183,1
8641,1
9540,1
1809,1
1179,1
11957,1
14794,1
7033,1
12082,1
17222,1
13056,1
13698,1
668,1
2701,1
7013,1
9913,1
10748,1
13496,1
15457,1
5444,1
6515,1
16001,1
16947,1
2956,1
9187,1
13753,1
14567,1
9199,1
321,1
10484,1
4601,1
10401,1
14038,1
3046,1
15998,1
5519,1
14744,1
12828,1
4588,1
2077,1
7735,1
9177,1
817,1
11234,1
13832,1
729,1
15109,1
541,1
446,1
12805,1
4607,1
9661,1
2570,1
13236,1
14074,1
7209,1
8695,1
1181,1
15165,1
5309,1
9568,1
12714,1
9868,1
3597,1
10572,1
11405,1
11756,1
16157,1
10561,1
7628,1
19,1
9606,1
13574,1
5617,1
13527,1
3221,1
591,1
6941,1
9582,1
455,1
16422,1
5014,1
15912,1
8117,1
11453,1
1134,1
10092,1
17307,1
2711,1
6952,1
7533,1
2675,1
12871,1
16136,1
10577,1
15674,1
16534,1
7715,1
3115,1
3239,1
12565,1
16478,1
6286,1
12243,1
1798,1
9874,1
10341,1
1070,1
1058,1
4827,1
7147,1
3112,1
9883,1
9108,1
15667,1
8427,1
12114,1
5735,1
4970,1
14661,1
8136,1
8393,1
9390,1
10540,1
111,1
5639,1
8300,1
12644,1
15599,1
8577,1
15010,1
16039,1
2233,1
5433,1
11472,1
11740,1
11299,1
953,1
9197,1
1128,1
12203,1
8357,1
9997,1
14893,1
9140,1
761,1
17180,1
4577,1
13294,1
6267,1
5388,1
4731,1
11535,1
16344,1
2359,1
4398,1
4933,1
15684,1
17320,1
537,1
16662,1
3873,1
13297,1
13867,1
16641,1
8987,1
12091,1
7232,1
8376,1
7971,1
6330,1
11776,1
16166,1
1383,1
12893,1
4017,1
15212,1
10449,1
12060,1
12483,1
8904,1
9713,1
1274,1
1037,1
158,1
5641,1
15865,1
15383,1
16664,1
11007,1
11655,1
14782,1
16175,1
12252,1
16165,1
11817,1
15470,1
13952,1
13137,1
12684,1
11653,1
2698,1
2950,1
11386,1
12608,1
14328,1
6825,1
11363,1
12674,1
276,1
1015,1
4440,1
14560,1
6233,1
8639,1
3751,1
3185,1
17154,1
6856,1
8965,1
14222,1
3618,1
5360,1
10445,1
13115,1
15210,1
17043,1
1013,1
2083,1
5020,1
428,1
15509,1
17081,1
3329,1
9273,1
10537,1
15038,1
5674,1
15107,1
654,1
2216,1
9578,1
10590,1
7105,1
2158,1
739,1
2053,1
716,1
11517,1
3697,1
379,1
10505,1
12234,1
12902,1
16185,1
16615,1
2568,1
3579,1
9556,1
16767,1
6846,1
10097,1
1115,1
2042,1
7186,1
9255,1
9783,1
14108,1
6453,1
3122,1
9127,1
1299,1
11637,1
488,1
16018,1
14225,1
3454,1
7806,1
13783,1
12638,1
1104,1
2106,1
7245,1
14895,1
1906,1
6623,1
6967,1
4685,1
8865,1
15620,1
11061,1
8623,1
2371,1
5352,1
8683,1
12889,1
7669,1
11502,1
8825,1
13804,1
5188,1
1243,1
8411,1
11253,1
12413,1
14233,1
1683,1
4912,1
11925,1
6972,1
12952,1
13148,1
14774,1
4952,1
9719,1
12513,1
14578,1
15032,1
16341,1
1094,1
6854,1
6350,1
1296,1
13181,1
14574,1
14904,1
1962,1
5899,1
373,1
6888,1
5686,1
1376,1
14600,1
9464,1
9846,1
13266,1
3682,1
11452,1
9151,1
15045,1
12738,1
12457,1
15863,1
8000,1
3800,1
15627,1
11080,1
14085,1
15366,1
5959,1
10046,1
12322,1
11384,1
16194,1
9021,1
10679,1
10657,1
14313,1
2754,1
17086,1
5753,1
15,1
12083,1
11212,1
7845,1
8322,1
11778,1
6908,1
15882,1
14758,1
6149,1
16074,1
4473,1
4984,1
12376,1
13731,1
14470,1
16423,1
7654,1
848,1
8890,1
16391,1
10052,1
10091,1
13765,1
16957,1
7635,1
6030,1
15227,1
15958,1
16430,1
17164,1
10373,1
10520,1
1708,1
12835,1
7203,1
3625,1
3778,1
8607,1
11738,1
11396,1
12198,1
12610,1
9613,1
7531,1
8206,1
13341,1
14652,1
5114,1
6195,1
2919,1
16559,1
13391,1
15398,1
13792,1
1852,1
3903,1
14790,1
5240,1
15763,1
16006,1
2236,1
7185,1
10465,1
11224,1
11112,1
5370,1
16458,1
7499,1
5141,1
16694,1
1704,1
8344,1
13160,1
17017,1
3960,1
7880,1
9904,1
11317,1
183,1
13577,1
15240,1
7736,1
2308,1
6725,1
2415,1
